"","PdDistrict","X","Y","District"
"534","MISSION",-122.420933634888,37.7557024462397,"Mission"
"535","PARK",-122.460646278384,37.7714903514328,"Golden Gate Park"
"537","SOUTHERN",-122.398266681678,37.7917148502091,"Financial District"
"538","MISSION",-122.42158168137,37.7617007179518,"Mission"
"539","TARAVAL",-122.493468495006,37.7295950708457,"Lakeshore"
"540","RICHMOND",-122.474111986642,37.782508774015,"Inner Richmond"
"541","BAYVIEW",-122.390027243495,37.7762997888042,"South of Market"
"542","INGLESIDE",-122.42796276926,37.7266925555983,"Excelsior"
"543","MISSION",-122.407538332319,37.7657827544276,"Mission"
"544","TENDERLOIN",-122.41506687647,37.7835634796332,"Downtown/Civic Center"
"545","RICHMOND",-122.464279879446,37.7800332991006,"Inner Richmond"
"546","MISSION",-122.416155329584,37.7684496117827,"Mission"
"547","INGLESIDE",-122.425956016271,37.7279052131552,"Excelsior"
"548","MISSION",-122.404353626153,37.7537505147281,"Mission"
"549","NORTHERN",-122.416583456133,37.7786591541508,"Downtown/Civic Center"
"550","SOUTHERN",-122.407633520742,37.7841893501425,"South of Market"
"553","RICHMOND",-122.448019046655,37.7890161240958,"Presidio Heights"
"555","CENTRAL",-122.41958059212,37.8067799239331,"North Beach"
"556","BAYVIEW",-122.383187458704,37.7316757960484,"Bayview"
"557","TARAVAL",-122.49770432371,37.7247384376425,"Lakeshore"
"559","MISSION",-122.41965834371,37.7642205603745,"Mission"
"560","CENTRAL",-122.405618748152,37.7903200915161,"Financial District"
"561","SOUTHERN",-122.41402726269,37.7718636177154,"South of Market"
"562","BAYVIEW",-122.404624464846,37.7260940327505,"Excelsior"
"564","BAYVIEW",-122.397741566589,37.7650728676774,"Potrero Hill"
"565","BAYVIEW",-122.391243431227,37.7336342023099,"Bayview"
"567","TARAVAL",-122.47079274044,37.7354316630062,"West of Twin Peaks"
"568","NORTHERN",-122.430579280128,37.7854121125668,"Western Addition"
"569","TARAVAL",-122.458822989017,37.7084449580792,"Outer Mission"
"570","CENTRAL",-122.409055191364,37.7871979591062,"Downtown/Civic Center"
"571","TARAVAL",-122.449768933547,37.7211298126754,"Ocean View"
"572","PARK",-122.43173994227,37.7675070758139,"Castro/Upper Market"
"573","CENTRAL",-122.405911236484,37.7880756774805,"Financial District"
"575","INGLESIDE",-122.422385609204,37.7471728438465,"Bernal Heights"
"576","SOUTHERN",-122.412845031536,37.7748170645635,"South of Market"
"579","MISSION",-122.434856780211,37.7600777053137,"Castro/Upper Market"
"580","TARAVAL",-122.477569547931,37.7200435313329,"Lakeshore"
"581","CENTRAL",-122.411068869703,37.7888557042697,"Downtown/Civic Center"
"584","CENTRAL",-122.403591933969,37.8054129167661,"North Beach"
"585","SOUTHERN",-122.411339562557,37.7812707434494,"South of Market"
"589","RICHMOND",-122.451348076043,37.7770889673127,"Inner Richmond"
"590","INGLESIDE",-122.423383986336,37.7455620349301,"Bernal Heights"
"591","PARK",-122.452716700987,37.7457451434135,"Twin Peaks"
"592","TENDERLOIN",-122.413609328985,37.784696907904,"Downtown/Civic Center"
"594","NORTHERN",-122.446640402477,37.7984867747515,"Marina"
"595","CENTRAL",-122.406429633461,37.8065688614525,"North Beach"
"596","PARK",-122.436464802719,37.780957813257,"Western Addition"
"598","RICHMOND",-122.498383043404,37.7765840931106,"Outer Richmond"
"600","MISSION",-122.417647884705,37.7668053842905,"Mission"
"601","TARAVAL",-122.472055313907,37.7268239063089,"Lakeshore"
"602","SOUTHERN",-122.408068345148,37.7839916768161,"Downtown/Civic Center"
"604","PARK",-122.440053582454,37.7780666635823,"Western Addition"
"605","NORTHERN",-122.422386346606,37.7743267330634,"Downtown/Civic Center"
"606","SOUTHERN",-122.41316085097,37.7774566611807,"South of Market"
"607","CENTRAL",-122.418675207551,37.797334326684,"Russian Hill"
"608","BAYVIEW",-122.393870253511,37.7266401259472,"Bayview"
"609","RICHMOND",-122.457075966663,37.7882448245,"Presidio Heights"
"610","INGLESIDE",-122.440416776429,37.7120329336571,"Crocker Amazon"
"611","TARAVAL",-122.505270868437,37.7520136931173,"Outer Sunset"
"612","SOUTHERN",-122.405395493939,37.7835100715421,"South of Market"
"613","NORTHERN",-122.422777244531,37.7917190991489,"Pacific Heights"
"614","CENTRAL",-122.412527239682,37.8086250595467,"North Beach"
"615","CENTRAL",-122.410690675854,37.8078911906226,"North Beach"
"616","SOUTHERN",-122.414647523858,37.7724423373209,"South of Market"
"617","CENTRAL",-122.398195272702,37.7933781865757,"Financial District"
"618","INGLESIDE",-122.411499350096,37.7390087220058,"Bernal Heights"
"619","PARK",-122.440483106998,37.7755529016833,"Haight Ashbury"
"620","INGLESIDE",-122.445471500181,37.7316566613859,"Outer Mission"
"621","NORTHERN",-122.42412350881,37.8033613356362,"Russian Hill"
"622","TARAVAL",-122.452480935125,37.7161793461478,"Ocean View"
"623","PARK",-122.44913811499,37.7620840488746,"Haight Ashbury"
"624","BAYVIEW",-122.409046086887,37.7302021806471,"Excelsior"
"625","INGLESIDE",-122.426701243282,37.7432943274696,"Noe Valley"
"626","MISSION",-122.438256384623,37.7598729839802,"Castro/Upper Market"
"628","PARK",-122.437493921383,37.7798704351211,"Western Addition"
"629","CENTRAL",-122.414822317443,37.8074314598723,"North Beach"
"630","TARAVAL",-122.44964547844,37.7210803010507,"Ocean View"
"632","SOUTHERN",-122.413564091744,37.779514030063,"South of Market"
"633","TARAVAL",-122.45072448593,37.7158621157209,"Ocean View"
"634","INGLESIDE",-122.421488652002,37.74312201456,"Bernal Heights"
"635","TARAVAL",-122.473644075533,37.7155536666978,"Lakeshore"
"637","NORTHERN",-122.420818330445,37.7828946450912,"Downtown/Civic Center"
"639","MISSION",-122.430467556518,37.7482398314844,"Noe Valley"
"640","TARAVAL",-122.482825696845,37.7384469378427,"Parkside"
"641","TARAVAL",-122.461564908159,37.741738302705,"West of Twin Peaks"
"642","TARAVAL",-122.459869387331,37.7096061746136,"Ocean View"
"643","BAYVIEW",-122.41506794353,37.7252343553343,"Excelsior"
"644","CENTRAL",-122.419232131738,37.8064740791427,"Russian Hill"
"646","TARAVAL",-122.460831873054,37.7122295043027,"Ocean View"
"647","TARAVAL",-122.456135952303,37.7144981006436,"Ocean View"
"648","CENTRAL",-122.401605428586,37.7950746068794,"Financial District"
"649","TARAVAL",-122.472505518944,37.7185067771009,"Lakeshore"
"650","CENTRAL",-122.39617056066,37.7954869937274,"Financial District"
"651","SOUTHERN",-122.394484874311,37.7872982355244,"Financial District"
"652","SOUTHERN",-122.39998111124,37.7776242389287,"South of Market"
"653","BAYVIEW",-122.387035897704,37.7336026496641,"Bayview"
"654","INGLESIDE",-122.445136641808,37.7133712556823,"Outer Mission"
"655","TARAVAL",-122.453603483069,37.7199844425687,"Ocean View"
"656","SOUTHERN",-122.393622739343,37.7830791191471,"South of Market"
"657","SOUTHERN",-122.400302421513,37.7777992290419,"South of Market"
"658","BAYVIEW",-122.39800417734,37.7190331787318,"Bayview"
"661","PARK",-122.440134716077,37.7646048667932,"Castro/Upper Market"
"662","BAYVIEW",-122.401152370981,37.7383628258993,"Bayview"
"663","MISSION",-122.419978651361,37.7601885649193,"Mission"
"664","RICHMOND",-122.470190415901,37.7808757916602,"Inner Richmond"
"667","TARAVAL",-122.465784610532,37.7574984351961,"Inner Sunset"
"668","PARK",-122.446916939832,37.7653845336286,"Haight Ashbury"
"669","INGLESIDE",-122.420896598735,37.7440381549154,"Bernal Heights"
"670","BAYVIEW",-122.406114628105,37.7296971009232,"Excelsior"
"676","SOUTHERN",-122.411359138357,37.7764944808779,"South of Market"
"678","CENTRAL",-122.414077045538,37.8037038923979,"North Beach"
"680","MISSION",-122.406539115148,37.7564864109309,"Mission"
"681","MISSION",-122.428950032727,37.7675027326801,"Castro/Upper Market"
"683","CENTRAL",-122.417032799923,37.7975423340466,"Russian Hill"
"684","MISSION",-122.419671780296,37.7650501214668,"Mission"
"685","TARAVAL",-122.467514101042,37.7658764339105,"Golden Gate Park"
"686","INGLESIDE",-122.418609719102,37.7474453071495,"Bernal Heights"
"689","INGLESIDE",-122.421880457136,37.7255738014945,"Excelsior"
"690","NORTHERN",-122.420660609645,37.7900998202351,"Nob Hill"
"691","TARAVAL",-122.462323615589,37.7193876630599,"Ocean View"
"692","NORTHERN",-122.419183096362,37.7830998244592,"Downtown/Civic Center"
"693","CENTRAL",-122.408433097286,37.7967039278443,"Chinatown"
"695","INGLESIDE",-122.421305348396,37.7321638759455,"Bernal Heights"
"696","TARAVAL",-122.508238363207,37.7518870787623,"Outer Sunset"
"697","NORTHERN",-122.419387180576,37.7837899781799,"Downtown/Civic Center"
"698","SOUTHERN",-122.417939658791,37.7708688225602,"South of Market"
"699","MISSION",-122.424036887526,37.7627513875316,"Mission"
"700","SOUTHERN",-122.41029351969,37.7822305870036,"Downtown/Civic Center"
"701","TENDERLOIN",-122.408201657254,37.7868849113107,"Downtown/Civic Center"
"704","INGLESIDE",-122.426075178406,37.7269358521893,"Excelsior"
"705","BAYVIEW",-122.390753273663,37.7743792347808,"South of Market"
"706","RICHMOND",-122.500517099035,37.776487679331,"Outer Richmond"
"707","SOUTHERN",-122.406508487003,37.7803313209065,"South of Market"
"708","NORTHERN",-122.42577891406,37.7823192392643,"Western Addition"
"709","TARAVAL",-122.466196824742,37.7142802754796,"Ocean View"
"711","TARAVAL",-122.486245450953,37.7556814488296,"Outer Sunset"
"713","MISSION",-122.41812008649,37.7603012340397,"Mission"
"714","TENDERLOIN",-122.416916142188,37.7843944492068,"Downtown/Civic Center"
"715","BAYVIEW",-122.402701230251,37.7302663640551,"Bayview"
"718","INGLESIDE",-122.405248218324,37.7117227123477,"Visitacion Valley"
"722","SOUTHERN",-122.404749273533,37.7742800977454,"South of Market"
"723","SOUTHERN",-122.392082305321,37.7818457722573,"South of Market"
"724","MISSION",-122.419470488515,37.7622701739914,"Mission"
"728","BAYVIEW",-122.398022805075,37.7586261649591,"Potrero Hill"
"729","CENTRAL",-122.419087676744,37.8078015515417,"North Beach"
"730","NORTHERN",-122.423985900144,37.7985525790132,"Russian Hill"
"732","INGLESIDE",-122.421644478447,37.7429970144076,"Bernal Heights"
"733","CENTRAL",-122.4168291485,37.788178697075,"Downtown/Civic Center"
"734","NORTHERN",-122.423922154334,37.7772967916287,"Western Addition"
"735","TARAVAL",-122.494823519345,37.7543484793963,"Outer Sunset"
"738","CENTRAL",-122.400171834642,37.7939050731848,"Financial District"
"739","INGLESIDE",-122.433536099752,37.7335561383577,"Glen Park"
"740","BAYVIEW",-122.388358368929,37.7353049278407,"Bayview"
"741","NORTHERN",-122.420307355721,37.7886989511647,"Nob Hill"
"742","SOUTHERN",-122.396707150502,37.7855429503041,"South of Market"
"745","TENDERLOIN",-122.413237516676,37.7828430233213,"Downtown/Civic Center"
"746","MISSION",-122.419208249507,37.7602340753605,"Mission"
"748","BAYVIEW",-122.387927387609,37.7427030847405,"Bayview"
"749","NORTHERN",-122.420691680792,37.7905770710537,"Nob Hill"
"750","MISSION",-122.435002864298,37.7608878061194,"Castro/Upper Market"
"752","PARK",-122.441204473945,37.7707947517933,"Haight Ashbury"
"753","TENDERLOIN",-122.411593095704,37.7830529510782,"Downtown/Civic Center"
"755","BAYVIEW",-122.403039402863,37.760246570891,"Potrero Hill"
"756","TARAVAL",-122.482085505301,37.7586485350409,"Outer Sunset"
"757","TARAVAL",-122.470104397014,37.7414237082254,"West of Twin Peaks"
"758","SOUTHERN",-122.398593928738,37.7905696197829,"Financial District"
"759","PARK",-122.446612978839,37.7822458223917,"Western Addition"
"760","INGLESIDE",-122.421448279256,37.7409115488324,"Bernal Heights"
"761","PARK",-122.459238740294,37.7553267974105,"Inner Sunset"
"762","TARAVAL",-122.462349207147,37.7250992096064,"Ocean View"
"763","PARK",-122.443795899939,37.7752430361844,"Haight Ashbury"
"764","TENDERLOIN",-122.409686191837,37.7862042105295,"Downtown/Civic Center"
"765","PARK",-122.439846616567,37.7766442432053,"Haight Ashbury"
"766","INGLESIDE",-122.406758995794,37.7487672272746,"Mission"
"767","NORTHERN",-122.424519835009,37.7928412840447,"Pacific Heights"
"770","MISSION",-122.434446928667,37.7608670671665,"Castro/Upper Market"
"772","INGLESIDE",-122.423960312829,37.7238686463362,"Excelsior"
"774","MISSION",-122.414033253209,37.762158664622,"Mission"
"779","MISSION",-122.425120873327,37.7631528082695,"Mission"
"780","RICHMOND",-122.503471153788,37.7716876668909,"Golden Gate Park"
"782","NORTHERN",-122.422139511488,37.7894107633457,"Nob Hill"
"783","INGLESIDE",-122.440140543518,37.722892961762,"Outer Mission"
"785","SOUTHERN",-122.399833846531,37.7810432179334,"South of Market"
"786","SOUTHERN",-122.415567221314,37.7740339230512,"South of Market"
"788","CENTRAL",-122.410524742229,37.8074451162355,"North Beach"
"789","BAYVIEW",-122.381560759234,37.7381241839028,"Bayview"
"791","TARAVAL",-122.475458634529,37.7421054994154,"Parkside"
"792","BAYVIEW",-122.386594164927,37.7278183430085,"Bayview"
"796","SOUTHERN",-122.403919148357,37.7871160984672,"Financial District"
"799","MISSION",-122.430783736965,37.7514479611166,"Noe Valley"
"800","MISSION",-122.419000392908,37.7490438282871,"Mission"
"801","PARK",-122.440671108479,37.7764832829837,"Haight Ashbury"
"802","INGLESIDE",-122.41246383674,37.7472920540286,"Bernal Heights"
"803","MISSION",-122.421355374932,37.7593722688447,"Mission"
"804","MISSION",-122.409997302682,37.7604853376207,"Mission"
"805","PARK",-122.44350785839,37.7780892579027,"Western Addition"
"806","CENTRAL",-122.415947162592,37.8005458602274,"Russian Hill"
"807","TARAVAL",-122.475644251197,37.7430505534925,"Parkside"
"808","TARAVAL",-122.486381609231,37.757538849766,"Outer Sunset"
"810","INGLESIDE",-122.440461791091,37.7180273553834,"Outer Mission"
"812","INGLESIDE",-122.438695075365,37.7196920262929,"Outer Mission"
"814","RICHMOND",-122.464944716156,37.774384171507,"Inner Richmond"
"815","SOUTHERN",-122.412620258006,37.7770259271797,"South of Market"
"816","CENTRAL",-122.404387129122,37.8060783886253,"North Beach"
"817","PARK",-122.444755522874,37.7816313255183,"Western Addition"
"818","TARAVAL",-122.458259565381,37.7240155831938,"Ocean View"
"820","BAYVIEW",-122.39036028161,37.7205064590363,"Bayview"
"823","TARAVAL",-122.477976682169,37.7269346350353,"Lakeshore"
"824","SOUTHERN",-122.416667284185,37.772123277472,"South of Market"
"825","MISSION",-122.408983439759,37.751987040935,"Mission"
"829","SOUTHERN",-122.412933062384,37.7739274524819,"South of Market"
"833","INGLESIDE",-122.422160420944,37.7247798072181,"Excelsior"
"835","PARK",-122.436197342466,37.7837882905574,"Western Addition"
"837","CENTRAL",-122.414996719991,37.7874530734464,"Downtown/Civic Center"
"838","MISSION",-122.421287377812,37.7488499001814,"Mission"
"843","INGLESIDE",-122.452619318946,37.7116873915892,"Outer Mission"
"844","SOUTHERN",-122.406520987144,37.7850629421661,"South of Market"
"845","SOUTHERN",-122.414120205075,37.7741612954143,"South of Market"
"846","MISSION",-122.405467934272,37.781924110513,"South of Market"
"849","BAYVIEW",-122.392775772337,37.7330781710011,"Bayview"
"850","TARAVAL",-122.464719305897,37.756630120054,"Inner Sunset"
"851","INGLESIDE",-122.455423388308,37.7425306981388,"West of Twin Peaks"
"852","CENTRAL",-122.401548064995,37.7929509214078,"Financial District"
"854","MISSION",-122.428355366652,37.7612577113414,"Castro/Upper Market"
"855","PARK",-122.459172404971,37.7472866827895,"West of Twin Peaks"
"856","SOUTHERN",-122.418698328939,37.7755894130051,"South of Market"
"860","TARAVAL",-122.468117499815,37.7389000144845,"West of Twin Peaks"
"861","BAYVIEW",-122.389286347131,37.7310998921861,"Bayview"
"864","PARK",-122.439222900635,37.7777427514236,"Western Addition"
"865","RICHMOND",-122.463619720746,37.7877058663492,"Inner Richmond"
"866","NORTHERN",-122.420690670534,37.798968887758,"Russian Hill"
"867","NORTHERN",-122.427547316161,37.7743874920837,"Western Addition"
"868","SOUTHERN",-122.414714295579,37.7762310404758,"South of Market"
"870","BAYVIEW",-122.386775025935,37.765377517215,"Potrero Hill"
"873","BAYVIEW",-122.396167555697,37.7638234855403,"Potrero Hill"
"874","CENTRAL",-122.405283980519,37.7965510480789,"Chinatown"
"875","SOUTHERN",-122.407999186749,37.7778241673064,"South of Market"
"876","INGLESIDE",-122.426222140045,37.710019035369,"Crocker Amazon"
"878","RICHMOND",-122.496505445596,37.7719526452281,"Golden Gate Park"
"880","RICHMOND",-122.499342137388,37.7812968832685,"Outer Richmond"
"883","MISSION",-122.421519057973,37.7536614882472,"Mission"
"884","CENTRAL",-122.40477156799,37.7906677629217,"Chinatown"
"888","CENTRAL",-122.400786556677,37.7957799877147,"Financial District"
"889","MISSION",-122.412601127917,37.7483769641531,"Mission"
"891","TARAVAL",-122.463131594027,37.7216342131594,"Ocean View"
"892","TARAVAL",-122.482671108989,37.7427981411965,"Parkside"
"893","SOUTHERN",-122.392308546387,37.7766922783325,"South of Market"
"894","CENTRAL",-122.417854765209,37.8019697859181,"Russian Hill"
"895","BAYVIEW",-122.403652947901,37.7653536571595,"Potrero Hill"
"896","MISSION",-122.420070483636,37.7649720006151,"Mission"
"897","CENTRAL",-122.410699657634,37.7869881885308,"Downtown/Civic Center"
"898","BAYVIEW",-122.392744317602,37.7543617585564,"Potrero Hill"
"900","PARK",-122.458680189782,37.7481554692332,"Twin Peaks"
"901","NORTHERN",-122.421893134467,37.779891233614,"Downtown/Civic Center"
"905","SOUTHERN",-122.417975390351,37.7737509379648,"South of Market"
"910","TARAVAL",-122.454821597623,37.7156897626856,"Ocean View"
"911","NORTHERN",-122.428001663491,37.7853854130222,"Western Addition"
"912","SOUTHERN",-122.403971269057,37.784828309361,"Financial District"
"914","TARAVAL",-122.470136768598,37.7246284241725,"Ocean View"
"915","SOUTHERN",-122.409738771906,37.7703482035454,"South of Market"
"916","TENDERLOIN",-122.412999075009,37.786277459166,"Downtown/Civic Center"
"918","CENTRAL",-122.409017007613,37.7994880717633,"North Beach"
"921","NORTHERN",-122.419017149992,37.7819360288727,"Downtown/Civic Center"
"923","TARAVAL",-122.48560378101,37.7388214326705,"Parkside"
"926","INGLESIDE",-122.417678812123,37.7107672954351,"Visitacion Valley"
"927","PARK",-122.451993022879,37.774088474589,"Haight Ashbury"
